id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1512868040735662082	1512868040735662082	2022-04-09 12:00:23 PDT	2022-04-09	12:00:23	-0700	1250960911088615424	__viznews__	viz.news		#Alabama #Legislature #AlabamaGov #MotherJones #Newsmax @newsmax @MotherJones  https://t.co/IfSlSq0pID	und	[{'screen_name': 'newsmax', 'name': 'newsmax', 'id': '20545835'}, {'screen_name': 'motherjones', 'name': 'mother jones', 'id': '18510860'}]	[]	['https://pbs.twimg.com/media/FP7Jd3fWUA0IAUh.png']	1	0	0	['alabama', 'legislature', 'alabamagov', 'motherjones', 'newsmax']	[]	https://twitter.com/__viznews__/status/1512868040735662082	False		1	https://pbs.twimg.com/media/FP7Jd3fWUA0IAUh.png							[]				
1512751434038747136	1512751434038747136	2022-04-09 04:17:02 PDT	2022-04-09	04:17:02	-0700	1441996327559127049	kalpak_savaliya	kalpak savaliya		World News Editor : Pakistan’s Supreme Court Blocks Imran Khan’s Move to Stay in Power   #worldnewseditor #pakistan #imrankhan #politics #legislature  https://t.co/TOrFTGQsTb	en	[]	['https://www.worldnewseditor.com/article/pakistans-supreme-court-blocks-imran-khans-move-to-stay-in-power']	[]	0	0	0	['worldnewseditor', 'pakistan', 'imrankhan', 'politics', 'legislature']	[]	https://twitter.com/kalpak_savaliya/status/1512751434038747136	False		0								[]				
1512736976700870662	1512736976700870662	2022-04-09 03:19:35 PDT	2022-04-09	03:19:35	-0700	777941466958008320	anypollapp	Any Poll		Policy Group Calls on WI Legislature to Pass Election Integrity Laws...  https://t.co/c31y2kTdXb #policy #group #calls #on #wi #legislature #to #pass #election #integrity #laws	en	[]	['https://anypoll.app/']	[]	0	0	0	['policy', 'group', 'calls', 'on', 'wi', 'legislature', 'to', 'pass', 'election', 'integrity', 'laws']	[]	https://twitter.com/AnyPollApp/status/1512736976700870662	False		0								[]				
1512480592583344130	1512480586694336512	2022-04-08 10:20:48 PDT	2022-04-08	10:20:48	-0700	26586330	elcampeone	MOJ ملکאוסמה		"""In a system where trichotomy of powers exist, when the #executive branch attacks the legislature, it becomes the duty of the #judiciary to protect the #legislature.    https://t.co/iE8SG8Rkz5"	en	[]	['https://www.dw.com/en/pakistan-how-the-supreme-court-thwarted-a-civilian-coup/a-61409020']	[]	1	0	0	['executive', 'judiciary', 'legislature']	[]	https://twitter.com/elCampeone/status/1512480592583344130	False		0								[]				
1512472762803232778	1512472762803232778	2022-04-08 09:49:41 PDT	2022-04-08	09:49:41	-0700	777941466958008320	anypollapp	Any Poll		Alabama Legislature votes to ban gender-affirming medical care for transgender youth...  https://t.co/c31y2kSG7D #alabama #legislature #votes #to #ban #gender-affirming #medical #care #for #transgender #youth	en	[]	['https://anypoll.app/']	[]	0	0	0	['alabama', 'legislature', 'votes', 'to', 'ban', 'gender', 'medical', 'care', 'for', 'transgender', 'youth']	[]	https://twitter.com/AnyPollApp/status/1512472762803232778	False		0								[]				
1512472248162136076	1512472248162136076	2022-04-08 09:47:38 PDT	2022-04-08	09:47:38	-0700	48103726	kidneyfund	American Kidney Fund		Good news for #Ohio! @GovMikeDeWine signed the #LivingDonorProtectionAct into law! We thank the #Ohio #legislature for passing this important legislation and fighting for living organ donors and those living with #kidneydisease.   Full release:  https://t.co/EbcBfalZPu	en	[{'screen_name': 'govmikedewine', 'name': 'governor mike dewine', 'id': '18820392'}]	['https://bit.ly/3KpoGNs']	[]	0	3	5	['ohio', 'livingdonorprotectionact', 'ohio', 'legislature', 'kidneydisease']	[]	https://twitter.com/KidneyFund/status/1512472248162136076	False		0								[]				
1512321386454212614	1512321386454212614	2022-04-07 23:48:10 PDT	2022-04-07	23:48:10	-0700	1232940467802628096	apnlegal	APN Legal		#MP, #MLA और #MLC सदस्यों के खिलाफ दर्ज #Criminal मामलों की सुनवाई के लिए विशेष अदालतों की स्थापना और दोषी व्यक्तियों को #Legislature और #Executive से हटाने जाने की मांग पर #SupremeCourt 15 अप्रैल के बाद सुनवाई करेगा।	hi	[]	[]	[]	1	0	1	['mp', 'mla', 'mlc', 'criminal', 'legislature', 'executive', 'supremecourt']	[]	https://twitter.com/APNLegal/status/1512321386454212614	False		0								[]				
1512283814499786752	1512283814499786752	2022-04-07 21:18:52 PDT	2022-04-07	21:18:52	-0700	1254790470674202629	newsnownation	NewsNowNation		The Bihar Legislative Council poll which was held on Thursday saw the ruling National Democratic Alliance (NDA) winning 13 out of the 24 seats that were being contested.  #bihar #legislature #nda #news #newslatest #newsupdate #latestnews  https://t.co/4FMAXI250m	en	[]	[]	['https://pbs.twimg.com/media/FPy2HBjVUAMnQdw.jpg']	0	0	0	['bihar', 'legislature', 'nda', 'news', 'newslatest', 'newsupdate', 'latestnews']	[]	https://twitter.com/NewsNowNation/status/1512283814499786752	False		1	https://pbs.twimg.com/media/FPy2HBjVUAMnQdw.jpg							[]				
1512216134782758912	1512216134782758912	2022-04-07 16:49:56 PDT	2022-04-07	16:49:56	-0700	777941466958008320	anypollapp	Any Poll		Alabama legislature passes 'Don't Say Gay,' trans care and bathroom ban bills...  https://t.co/c31y2kSG7D #alabama #legislature #passes #dont #say #gay #trans #care #and #bathroom #ban #bills	en	[]	['https://anypoll.app/']	[]	0	0	0	['alabama', 'legislature', 'passes', 'dont', 'say', 'gay', 'trans', 'care', 'and', 'bathroom', 'ban', 'bills']	[]	https://twitter.com/AnyPollApp/status/1512216134782758912	False		0								[]				
1512145339075088416	1512145339075088416	2022-04-07 12:08:37 PDT	2022-04-07	12:08:37	-0700	1136433728467611649	hihousegop	Hawaii House Republicans		Although the deadline for bills to emerge and be submitted is Friday, 4/8, bills with only a single referral must be filed by today, 4/7. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀  #legislation #legislature #legislative #law #lawmakers #bill #politics #hawaiistatecapitol #hinews #hawaiinews  https://t.co/uSGhBsg1yB	en	[]	[]	['https://pbs.twimg.com/media/FPw4KxSVUAIIEqT.jpg']	0	0	1	['legislation', 'legislature', 'legislative', 'law', 'lawmakers', 'bill', 'politics', 'hawaiistatecapitol', 'hinews', 'hawaiinews']	[]	https://twitter.com/hihousegop/status/1512145339075088416	False		1	https://pbs.twimg.com/media/FPw4KxSVUAIIEqT.jpg							[]				
